Zone,Milieu,Sexe,Titre de l'indicateur,Valeur de l'indicateur
Oriental -> Jerada -> Lebkhata,Rural,Masculin,Part de la population ayant un niveau d'études supérieur (%),8.8
Oriental -> Jerada -> Lebkhata,Ensemble,Masculin,Part de la population ayant un niveau d'études supérieur (%),8.8
Oriental -> Jerada -> Lebkhata,Rural,Ensemble,Part de la population ayant un niveau d'études supérieur (%),8.7
Oriental -> Jerada -> Lebkhata,Ensemble,Ensemble,Part de la population ayant un niveau d'études supérieur (%),8.7
Oriental -> Jerada -> Lebkhata,Ensemble,Féminin,Part de la population ayant un niveau d'études supérieur (%),8.6
Oriental -> Jerada -> Lebkhata,Rural,Féminin,Part de la population ayant un niveau d'études supérieur (%),8.6
Oriental -> Jerada -> Lebkhata,Rural,Féminin,Part de la population ayant un niveau d'études secondaire qualifiant (%),7.0
Oriental -> Jerada -> Lebkhata,Ensemble,Féminin,Part de la population ayant un niveau d'études secondaire qualifiant (%),7.0
Oriental -> Jerada -> Lebkhata,Rural,Masculin,Part de la population ayant un niveau d'études préscolaire (%),2.6
Oriental -> Jerada -> Lebkhata,Ensemble,Masculin,Part de la population ayant un niveau d'études préscolaire (%),2.6
Oriental -> Jerada -> Lebkhata,Ensemble,Ensemble,Part de la population ayant un niveau d'études préscolaire (%),2.1
Oriental -> Jerada -> Lebkhata,Rural,Ensemble,Part de la population ayant un niveau d'études préscolaire (%),2.1
Oriental -> Jerada -> Lebkhata,Ensemble,Féminin,Part de la population ayant un niveau d'études préscolaire (%),1.5
Oriental -> Jerada -> Lebkhata,Rural,Féminin,Part de la population ayant un niveau d'études préscolaire (%),1.5
